date,time,latitude,longitude,elevation,heart_rate,cadence,temperature
2019-1-25,13:48:35,49.3710540,32.0766950,93.2,146,92,
2019-1-25,13:48:36,49.3710760,32.0767220,93.2,147,94,
2019-1-25,13:48:37,49.3710950,32.0767480,93.3,147,94,
2019-1-25,13:48:38,49.3711160,32.0767730,93.4,147,94,
2019-1-25,13:48:39,49.3711380,32.0767980,93.4,147,94,
2019-1-25,13:48:40,49.3711600,32.0768260,93.5,147,94,
2019-1-25,13:48:41,49.3711810,32.0768530,93.5,147,92,
2019-1-25,13:48:42,49.3712010,32.0768790,93.5,147,91,
2019-1-25,13:48:43,49.3712240,32.0769040,93.6,147,91,
2019-1-25,13:48:44,49.3712450,32.0769310,93.6,147,92,
2019-1-25,13:48:45,49.3712680,32.0769580,93.6,147,92,
2019-1-25,13:48:46,49.3712920,32.0769840,93.6,147,92,
2019-1-25,13:48:47,49.3713180,32.0770110,93.6,147,92,
2019-1-25,13:48:48,49.3713410,32.0770360,93.7,147,92,
2019-1-25,13:48:49,49.3713660,32.0770650,93.7,146,92,
2019-1-25,13:48:50,49.3713900,32.0770910,93.7,146,91,
2019-1-25,13:48:51,49.3714170,32.0771180,93.7,146,91,
2019-1-25,13:48:52,49.3714410,32.0771410,93.7,146,91,
2019-1-25,13:48:53,49.3714630,32.0771680,93.8,146,92,
2019-1-25,13:48:54,49.3714850,32.0771970,93.8,146,91,
2019-1-25,13:48:55,49.3715060,32.0772250,93.9,146,91,
2019-1-25,13:48:56,49.3715250,32.0772530,93.9,145,91,
2019-1-25,13:48:57,49.3715430,32.0772760,94.0,145,90,
2019-1-25,13:48:58,49.3715590,32.0772990,93.8,145,89,
2019-1-25,13:48:59,49.3715750,32.0773130,93.7,145,89,
2019-1-25,13:49:0,49.3715900,32.0773270,93.7,145,88,
2019-1-25,13:49:1,49.3716020,32.0773440,93.6,145,86,
2019-1-25,13:49:2,49.3716090,32.0773650,93.5,145,84,
2019-1-25,13:49:3,49.3716090,32.0773910,93.5,144,84,
2019-1-25,13:49:4,49.3716070,32.0774200,93.4,144,83,
2019-1-25,13:49:5,49.3716110,32.0774540,93.3,143,83,
2019-1-25,13:49:6,49.3716200,32.0774900,93.2,143,83,
2019-1-25,13:49:7,49.3716360,32.0775210,93.1,143,88,
2019-1-25,13:49:8,49.3716560,32.0775500,93.0,143,88,
2019-1-25,13:49:9,49.3716800,32.0775800,92.9,142,90,
2019-1-25,13:49:10,49.3717050,32.0776110,92.7,142,90,
2019-1-25,13:49:11,49.3717320,32.0776430,92.6,142,93,
2019-1-25,13:49:12,49.3717590,32.0776750,92.5,142,93,
2019-1-25,13:49:13,49.3717850,32.0777070,92.4,142,93,
2019-1-25,13:49:14,49.3718140,32.0777360,92.3,142,93,
2019-1-25,13:49:15,49.3718400,32.0777650,92.2,142,93,
2019-1-25,13:49:16,49.3718650,32.0777960,92.1,142,93,
2019-1-25,13:49:17,49.3718820,32.0778300,92.1,142,93,
2019-1-25,13:49:18,49.3719000,32.0778670,92.0,142,93,
2019-1-25,13:49:19,49.3719200,32.0779040,91.9,142,93,
2019-1-25,13:49:20,49.3719400,32.0779420,91.9,142,93,
2019-1-25,13:49:21,49.3719590,32.0779800,91.8,142,93,
2019-1-25,13:49:22,49.3719800,32.0780100,91.8,143,98,
2019-1-25,13:49:23,49.3720030,32.0780380,91.8,143,98,
2019-1-25,13:49:24,49.3720240,32.0780670,91.8,143,98,
2019-1-25,13:49:25,49.3720430,32.0780920,91.7,143,98,
2019-1-25,13:49:26,49.3720660,32.0781200,91.7,143,98,
2019-1-25,13:49:27,49.3720850,32.0781460,91.7,144,98,
2019-1-25,13:49:28,49.3721070,32.0781690,91.7,145,98,
2019-1-25,13:49:29,49.3721320,32.0781870,91.8,145,98,
2019-1-25,13:49:30,49.3721590,32.0782020,91.8,145,98,
2019-1-25,13:49:31,49.3721920,32.0782220,91.8,145,94,
2019-1-25,13:49:32,49.3722250,32.0782400,91.8,146,94,
2019-1-25,13:49:33,49.3722600,32.0782610,91.8,146,96,
2019-1-25,13:49:34,49.3722930,32.0782850,91.8,146,98,
2019-1-25,13:49:35,49.3723280,32.0783080,91.7,146,100,
2019-1-25,13:49:36,49.3723620,32.0783360,91.6,146,100,
2019-1-25,13:49:37,49.3723950,32.0783660,91.5,147,100,
2019-1-25,13:49:38,49.3724280,32.0783980,91.4,147,100,
2019-1-25,13:49:39,49.3724560,32.0784310,91.3,147,94,
2019-1-25,13:49:40,49.3724830,32.0784620,91.1,147,94,
2019-1-25,13:49:41,49.3725100,32.0784950,91.0,147,94,
2019-1-25,13:49:42,49.3725350,32.0785270,90.8,147,94,
2019-1-25,13:49:43,49.3725610,32.0785600,90.6,148,94,
2019-1-25,13:49:44,49.3725850,32.0785890,90.4,148,94,
2019-1-25,13:49:45,49.3726100,32.0786150,89.9,148,94,
2019-1-25,13:49:46,49.3726380,32.0786400,89.8,148,91,
2019-1-25,13:49:47,49.3726640,32.0786660,89.7,148,89,
2019-1-25,13:49:48,49.3726900,32.0786920,89.5,148,88,
2019-1-25,13:49:49,49.3727150,32.0787190,89.4,148,88,
2019-1-25,13:49:50,49.3727380,32.0787460,89.3,148,88,
2019-1-25,13:49:51,49.3727580,32.0787740,88.9,148,88,
2019-1-25,13:49:52,49.3727820,32.0787980,88.9,148,88,
2019-1-25,13:49:53,49.3728020,32.0788170,88.9,148,90,
2019-1-25,13:49:54,49.3728240,32.0788280,88.9,148,90,
2019-1-25,13:49:55,49.3728460,32.0788350,88.9,148,90,
2019-1-25,13:49:56,49.3728730,32.0788440,89.2,148,90,
2019-1-25,13:49:57,49.3728950,32.0788530,89.4,147,90,
2019-1-25,13:49:58,49.3729210,32.0788640,89.6,147,89,
2019-1-25,13:49:59,49.3729470,32.0788840,89.9,147,88,
2019-1-25,13:50:0,49.3729730,32.0789100,90.1,147,88,
2019-1-25,13:50:1,49.3729970,32.0789410,90.4,147,88,
2019-1-25,13:50:2,49.3730180,32.0789720,90.5,147,88,
2019-1-25,13:50:3,49.3730390,32.0790030,90.6,147,88,
2019-1-25,13:50:4,49.3730610,32.0790300,90.7,146,92,
2019-1-25,13:50:5,49.3730840,32.0790580,90.7,146,92,
2019-1-25,13:50:6,49.3731100,32.0790830,90.7,146,93,
2019-1-25,13:50:7,49.3731380,32.0791060,90.7,146,94,
2019-1-25,13:50:8,49.3731620,32.0791320,90.8,146,94,
2019-1-25,13:50:9,49.3731860,32.0791570,90.8,146,94,
2019-1-25,13:50:10,49.3732060,32.0791800,90.9,146,94,
2019-1-25,13:50:11,49.3732260,32.0792070,90.9,146,94,
2019-1-25,13:50:12,49.3732420,32.0792360,91.0,146,94,
2019-1-25,13:50:13,49.3732600,32.0792660,91.0,146,94,
2019-1-25,13:50:14,49.3732810,32.0792930,91.0,146,94,
2019-1-25,13:50:15,49.3733020,32.0793210,90.9,146,94,
2019-1-25,13:50:16,49.3733250,32.0793520,90.9,147,94,
2019-1-25,13:50:17,49.3733450,32.0793830,90.8,147,94,
2019-1-25,13:50:18,49.3733670,32.0794140,90.7,147,94,
2019-1-25,13:50:19,49.3733900,32.0794450,90.5,147,90,
2019-1-25,13:50:20,49.3734150,32.0794760,90.3,147,90,
2019-1-25,13:50:21,49.3734400,32.0795090,90.1,147,90,
2019-1-25,13:50:22,49.3734660,32.0795410,90.1,146,90,
2019-1-25,13:50:23,49.3734810,32.0795730,90.0,146,90,
2019-1-25,13:50:24,49.3735010,32.0796010,90.0,146,90,
2019-1-25,13:50:25,49.3735200,32.0796310,89.7,148,89,
2019-1-25,13:50:26,49.3735400,32.0796610,89.5,148,89,
2019-1-25,13:50:27,49.3735620,32.0796870,89.2,146,89,
2019-1-25,13:50:28,49.3735840,32.0797130,89.1,147,89,
2019-1-25,13:50:29,49.3736070,32.0797380,89.1,147,89,
2019-1-25,13:50:30,49.3736310,32.0797640,89.0,145,92,
2019-1-25,13:50:31,49.3736520,32.0797900,89.0,145,92,
2019-1-25,13:50:32,49.3736730,32.0798150,89.0,145,91,
2019-1-25,13:50:33,49.3736900,32.0798400,89.0,145,91,
2019-1-25,13:50:34,49.3737100,32.0798670,89.0,145,91,
2019-1-25,13:50:35,49.3737330,32.0798940,89.0,147,91,
2019-1-25,13:50:36,49.3737580,32.0799250,89.0,147,91,
2019-1-25,13:50:37,49.3737820,32.0799530,89.0,146,91,
2019-1-25,13:50:38,49.3738070,32.0799790,89.0,146,91,
2019-1-25,13:50:39,49.3738310,32.0800040,89.0,146,93,
2019-1-25,13:50:40,49.3738540,32.0800270,89.0,146,93,
2019-1-25,13:50:41,49.3738740,32.0800500,89.0,146,93,
2019-1-25,13:50:42,49.3738930,32.0800740,89.0,145,91,
2019-1-25,13:50:43,49.3739140,32.0800970,89.0,144,91,
2019-1-25,13:50:44,49.3739360,32.0801200,89.0,144,90,
2019-1-25,13:50:45,49.3739560,32.0801440,89.0,144,90,
2019-1-25,13:50:46,49.3739760,32.0801670,89.0,144,91,
2019-1-25,13:50:47,49.3739910,32.0801920,89.0,144,91,
2019-1-25,13:50:48,49.3740080,32.0802160,89.0,144,90,
2019-1-25,13:50:49,49.3740250,32.0802390,89.0,144,45,
2019-1-25,13:50:50,49.3740450,32.0802620,89.0,144,88,
2019-1-25,13:50:51,49.3740610,32.0802870,89.0,144,88,
2019-1-25,13:50:52,49.3740820,32.0803120,89.0,144,88,
2019-1-25,13:50:53,49.3741020,32.0803380,89.0,144,88,
2019-1-25,13:50:54,49.3741220,32.0803660,89.0,144,88,
2019-1-25,13:50:55,49.3741440,32.0803930,89.0,144,88,
2019-1-25,13:50:56,49.3741650,32.0804170,89.0,144,89,
2019-1-25,13:50:57,49.3741850,32.0804430,89.0,144,89,
2019-1-25,13:50:58,49.3742040,32.0804680,89.0,144,89,
2019-1-25,13:50:59,49.3742220,32.0804910,89.0,144,89,
2019-1-25,13:51:0,49.3742420,32.0805140,89.0,144,89,
2019-1-25,13:51:1,49.3742610,32.0805380,89.0,145,89,
2019-1-25,13:51:2,49.3742810,32.0805630,89.0,145,88,
2019-1-25,13:51:3,49.3743020,32.0805870,89.0,144,88,
2019-1-25,13:51:4,49.3743220,32.0806080,89.0,143,88,
2019-1-25,13:51:5,49.3743400,32.0806280,89.0,143,88,
2019-1-25,13:51:6,49.3743590,32.0806500,89.0,143,88,
2019-1-25,13:51:7,49.3743770,32.0806730,89.0,143,88,
2019-1-25,13:51:8,49.3743970,32.0806970,89.0,142,88,
2019-1-25,13:51:9,49.3744150,32.0807180,89.0,143,88,
2019-1-25,13:51:10,49.3744330,32.0807410,89.0,142,88,
2019-1-25,13:51:11,49.3744510,32.0807640,89.0,142,88,
2019-1-25,13:51:12,49.3744710,32.0807910,89.0,142,88,
2019-1-25,13:51:13,49.3744910,32.0808190,89.0,142,88,
2019-1-25,13:51:14,49.3745090,32.0808530,89.0,142,88,
2019-1-25,13:51:15,49.3745250,32.0808910,89.0,141,88,
2019-1-25,13:51:16,49.3745380,32.0809310,89.0,141,90,
2019-1-25,13:51:17,49.3745530,32.0809730,89.0,141,90,
2019-1-25,13:51:18,49.3745700,32.0810110,89.0,141,90,
2019-1-25,13:51:19,49.3745910,32.0810440,89.0,140,90,
2019-1-25,13:51:20,49.3746120,32.0810740,89.0,140,90,
2019-1-25,13:51:21,49.3746360,32.0811030,89.0,140,90,
2019-1-25,13:51:22,49.3746560,32.0811300,89.0,140,90,
2019-1-25,13:51:23,49.3746780,32.0811580,89.0,140,90,
2019-1-25,13:51:24,49.3747010,32.0811850,89.0,141,90,
2019-1-25,13:51:25,49.3747260,32.0812110,89.0,141,90,
2019-1-25,13:51:26,49.3747520,32.0812390,89.0,141,90,
2019-1-25,13:51:27,49.3747760,32.0812660,89.0,141,90,
2019-1-25,13:51:28,49.3748010,32.0812960,88.9,141,90,
2019-1-25,13:51:29,49.3748240,32.0813230,88.9,141,94,
2019-1-25,13:51:30,49.3748490,32.0813510,88.8,141,94,
2019-1-25,13:51:31,49.3748710,32.0813760,88.8,141,94,
2019-1-25,13:51:32,49.3748950,32.0814010,88.7,141,94,
2019-1-25,13:51:33,49.3749170,32.0814260,88.6,141,94,
2019-1-25,13:51:34,49.3749390,32.0814510,88.6,141,94,
2019-1-25,13:51:35,49.3749610,32.0814770,88.5,142,91,
2019-1-25,13:51:36,49.3749840,32.0815040,88.4,142,91,
2019-1-25,13:51:37,49.3750050,32.0815300,88.4,142,91,
2019-1-25,13:51:38,49.3750280,32.0815540,88.3,142,91,
2019-1-25,13:51:39,49.3750520,32.0815780,88.2,142,92,
2019-1-25,13:51:40,49.3750750,32.0816040,88.2,142,92,
2019-1-25,13:51:41,49.3751010,32.0816310,88.2,142,92,
2019-1-25,13:51:42,49.3751250,32.0816550,88.1,142,92,
2019-1-25,13:51:43,49.3751520,32.0816810,88.1,143,91,
2019-1-25,13:51:44,49.3751750,32.0817050,88.1,143,91,
2019-1-25,13:51:45,49.3752000,32.0817320,88.1,143,91,
2019-1-25,13:51:46,49.3752250,32.0817590,88.1,143,92,
2019-1-25,13:51:47,49.3752510,32.0817870,88.1,144,92,
2019-1-25,13:51:48,49.3752740,32.0818150,88.1,145,92,
2019-1-25,13:51:49,49.3752990,32.0818430,88.1,145,92,
2019-1-25,13:51:50,49.3753230,32.0818740,88.1,145,92,
2019-1-25,13:51:51,49.3753460,32.0819030,88.1,146,93,
2019-1-25,13:51:52,49.3753700,32.0819340,88.1,146,94,
2019-1-25,13:51:53,49.3753950,32.0819620,88.1,147,95,
2019-1-25,13:51:54,49.3754230,32.0819910,88.1,147,95,
2019-1-25,13:51:55,49.3754490,32.0820210,88.1,147,96,
2019-1-25,13:51:56,49.3754770,32.0820500,88.1,147,96,
2019-1-25,13:51:57,49.3755050,32.0820780,88.1,147,96,
2019-1-25,13:51:58,49.3755310,32.0821040,88.1,147,96,
2019-1-25,13:51:59,49.3755600,32.0821320,88.1,147,96,
2019-1-25,13:52:0,49.3755850,32.0821590,88.1,147,95,
2019-1-25,13:52:1,49.3756100,32.0821890,88.1,147,95,
2019-1-25,13:52:2,49.3756360,32.0822190,88.1,147,95,
2019-1-25,13:52:3,49.3756630,32.0822470,88.1,147,95,
2019-1-25,13:52:4,49.3756870,32.0822750,88.1,147,95,
2019-1-25,13:52:5,49.3757120,32.0823000,88.1,147,95,
2019-1-25,13:52:6,49.3757360,32.0823290,88.1,147,93,
2019-1-25,13:52:7,49.3757570,32.0823540,88.1,147,93,
2019-1-25,13:52:8,49.3757810,32.0823810,88.1,147,93,
2019-1-25,13:52:9,49.3758050,32.0824080,88.1,147,97,
2019-1-25,13:52:10,49.3758280,32.0824350,88.1,148,97,
2019-1-25,13:52:11,49.3758490,32.0824630,88.2,148,97,
2019-1-25,13:52:12,49.3758710,32.0824880,88.2,147,97,
2019-1-25,13:52:13,49.3758930,32.0825130,88.2,146,96,
2019-1-25,13:52:14,49.3759160,32.0825350,88.3,146,96,
2019-1-25,13:52:15,49.3759390,32.0825620,88.3,146,96,
2019-1-25,13:52:16,49.3759600,32.0825900,88.3,146,94,
2019-1-25,13:52:17,49.3759830,32.0826170,88.4,145,94,
2019-1-25,13:52:18,49.3760190,32.0826660,88.4,145,94,
2019-1-25,13:52:19,49.3760190,32.0826660,88.4,145,94,
2019-1-25,13:52:20,49.3760390,32.0826930,88.4,145,94,
2019-1-25,13:52:21,49.3760610,32.0827190,88.5,145,94,
2019-1-25,13:52:22,49.3760820,32.0827480,88.5,145,93,
2019-1-25,13:52:23,49.3761070,32.0827810,88.5,145,93,
2019-1-25,13:52:24,49.3761310,32.0828110,88.5,145,93,
2019-1-25,13:52:25,49.3761580,32.0828410,88.5,145,49,
2019-1-25,13:52:26,49.3761870,32.0828730,88.5,145,97,
2019-1-25,13:52:27,49.3762160,32.0829000,88.5,144,97,
2019-1-25,13:52:28,49.3762440,32.0829280,88.5,144,97,
2019-1-25,13:52:29,49.3762710,32.0829590,88.5,144,98,
2019-1-25,13:52:30,49.3762970,32.0829850,88.5,144,99,
2019-1-25,13:52:31,49.3763210,32.0830120,88.5,144,99,
2019-1-25,13:52:32,49.3763480,32.0830420,88.5,144,101,
2019-1-25,13:52:33,49.3763740,32.0830720,88.5,144,101,
2019-1-25,13:52:34,49.3764040,32.0831060,88.6,144,98,
2019-1-25,13:52:35,49.3764340,32.0831380,88.6,145,98,
2019-1-25,13:52:36,49.3764640,32.0831670,88.6,145,98,
2019-1-25,13:52:37,49.3764940,32.0831970,88.7,145,98,
2019-1-25,13:52:38,49.3765220,32.0832270,88.8,146,98,
2019-1-25,13:52:39,49.3765510,32.0832560,88.8,146,98,
2019-1-25,13:52:40,49.3765790,32.0832850,88.9,146,98,
2019-1-25,13:52:41,49.3766060,32.0833120,88.9,146,96,
2019-1-25,13:52:42,49.3766350,32.0833420,89.0,146,96,
2019-1-25,13:52:43,49.3766650,32.0833720,89.0,146,96,
2019-1-25,13:52:44,49.3766920,32.0834020,89.0,147,96,
2019-1-25,13:52:45,49.3767200,32.0834320,89.1,147,97,
2019-1-25,13:52:46,49.3767490,32.0834600,89.1,147,97,
2019-1-25,13:52:47,49.3767740,32.0834910,89.1,147,97,
2019-1-25,13:52:48,49.3767980,32.0835220,89.2,147,97,
2019-1-25,13:52:49,49.3768220,32.0835520,89.2,147,97,
2019-1-25,13:52:50,49.3768420,32.0835800,89.2,147,99,
2019-1-25,13:52:51,49.3768620,32.0836060,89.2,147,99,
2019-1-25,13:52:52,49.3768760,32.0836300,89.3,147,99,
2019-1-25,13:52:53,49.3768950,32.0836510,89.3,147,93,
2019-1-25,13:52:54,49.3769150,32.0836660,89.3,148,93,
2019-1-25,13:52:55,49.3769390,32.0836790,89.4,148,90,
2019-1-25,13:52:56,49.3769630,32.0836890,89.5,148,90,
2019-1-25,13:52:57,49.3769910,32.0836990,89.5,147,90,
2019-1-25,13:52:58,49.3770160,32.0837110,89.6,147,90,
2019-1-25,13:52:59,49.3770450,32.0837240,89.7,147,90,
2019-1-25,13:53:0,49.3770730,32.0837430,89.9,147,90,
2019-1-25,13:53:1,49.3771010,32.0837640,90.0,147,90,
2019-1-25,13:53:2,49.3771300,32.0837890,90.2,147,90,
2019-1-25,13:53:3,49.3771560,32.0838140,90.3,146,90,
2019-1-25,13:53:4,49.3771820,32.0838400,90.5,146,90,
2019-1-25,13:53:5,49.3772070,32.0838650,90.7,146,90,
2019-1-25,13:53:6,49.3772330,32.0838930,90.9,146,90,
2019-1-25,13:53:7,49.3772590,32.0839210,91.0,146,90,
2019-1-25,13:53:8,49.3772850,32.0839500,91.1,146,90,
2019-1-25,13:53:9,49.3773050,32.0839790,91.1,146,90,
2019-1-25,13:53:10,49.3773300,32.0840100,91.2,146,91,
2019-1-25,13:53:11,49.3773550,32.0840410,91.3,146,91,
2019-1-25,13:53:12,49.3773800,32.0840730,91.3,146,91,
2019-1-25,13:53:13,49.3774060,32.0841020,91.4,147,91,
2019-1-25,13:53:14,49.3774310,32.0841310,91.4,147,92,
2019-1-25,13:53:15,49.3774550,32.0841620,91.5,147,92,
2019-1-25,13:53:16,49.3774800,32.0841900,91.5,147,92,
2019-1-25,13:53:17,49.3775060,32.0842180,91.6,147,92,
2019-1-25,13:53:18,49.3775310,32.0842470,91.6,147,92,
2019-1-25,13:53:19,49.3775550,32.0842790,91.6,147,92,
2019-1-25,13:53:20,49.3775790,32.0843080,91.7,147,92,
2019-1-25,13:53:21,49.3776040,32.0843380,91.7,147,91,
2019-1-25,13:53:22,49.3776310,32.0843670,91.7,148,91,
2019-1-25,13:53:23,49.3776590,32.0843970,91.8,148,91,
2019-1-25,13:53:24,49.3776850,32.0844270,91.8,148,91,
2019-1-25,13:53:25,49.3777100,32.0844580,91.8,148,92,
2019-1-25,13:53:26,49.3777350,32.0844840,91.9,148,92,
2019-1-25,13:53:27,49.3777600,32.0845110,91.9,148,92,
2019-1-25,13:53:28,49.3777840,32.0845400,92.0,148,92,
2019-1-25,13:53:29,49.3778050,32.0845660,91.9,148,92,
2019-1-25,13:53:30,49.3778240,32.0845880,91.9,147,92,
2019-1-25,13:53:31,49.3778440,32.0846030,91.8,147,89,
2019-1-25,13:53:32,49.3778660,32.0846200,91.7,147,87,
2019-1-25,13:53:33,49.3778830,32.0846400,91.7,147,86,
2019-1-25,13:53:34,49.3779020,32.0846600,91.6,147,85,
2019-1-25,13:53:35,49.3779210,32.0846790,91.6,146,85,
2019-1-25,13:53:36,49.3779400,32.0846980,91.5,146,85,
2019-1-25,13:53:37,49.3779580,32.0847180,91.5,146,86,
2019-1-25,13:53:38,49.3779760,32.0847410,91.4,146,87,
2019-1-25,13:53:39,49.3779950,32.0847660,91.4,145,88,
2019-1-25,13:53:40,49.3780100,32.0847930,91.3,145,88,
2019-1-25,13:53:41,49.3780280,32.0848240,91.3,145,87,
2019-1-25,13:53:42,49.3780440,32.0848570,91.2,144,44,
2019-1-25,13:53:43,49.3780680,32.0848870,91.1,144,44,
2019-1-25,13:53:44,49.3780900,32.0849150,91.1,143,91,
2019-1-25,13:53:45,49.3781140,32.0849440,91.0,143,92,
2019-1-25,13:53:46,49.3781380,32.0849720,90.9,143,92,
2019-1-25,13:53:47,49.3781600,32.0850000,90.8,143,92,
2019-1-25,13:53:48,49.3781820,32.0850280,90.8,143,92,
2019-1-25,13:53:49,49.3782050,32.0850570,90.7,142,92,
2019-1-25,13:53:50,49.3782280,32.0850870,90.7,142,91,
2019-1-25,13:53:51,49.3782530,32.0851180,90.6,142,91,
2019-1-25,13:53:52,49.3782760,32.0851480,90.6,142,91,
2019-1-25,13:53:53,49.3783020,32.0851780,90.6,143,91,
2019-1-25,13:53:54,49.3783270,32.0852060,90.5,143,91,
2019-1-25,13:53:55,49.3783510,32.0852330,90.5,143,91,
2019-1-25,13:53:56,49.3783780,32.0852600,90.5,143,91,
2019-1-25,13:53:57,49.3784070,32.0852850,90.5,143,90,
2019-1-25,13:53:58,49.3784270,32.0853120,90.5,143,90,
2019-1-25,13:53:59,49.3784510,32.0853410,90.5,143,88,
2019-1-25,13:54:0,49.3784760,32.0853700,90.4,143,88,
2019-1-25,13:54:1,49.3785020,32.0853990,90.4,143,88,
2019-1-25,13:54:2,49.3785260,32.0854250,90.4,143,89,
2019-1-25,13:54:3,49.3785500,32.0854510,90.4,143,89,
2019-1-25,13:54:4,49.3785740,32.0854760,90.4,143,89,
2019-1-25,13:54:5,49.3785980,32.0855020,90.4,143,89,
2019-1-25,13:54:6,49.3786210,32.0855270,90.4,143,89,
2019-1-25,13:54:7,49.3786450,32.0855550,90.4,142,89,
2019-1-25,13:54:8,49.3786680,32.0855870,90.4,142,89,
2019-1-25,13:54:9,49.3786910,32.0856170,90.4,142,89,
2019-1-25,13:54:10,49.3787140,32.0856490,90.4,142,89,
2019-1-25,13:54:11,49.3787370,32.0856790,90.4,142,89,
2019-1-25,13:54:12,49.3787640,32.0857100,90.4,142,89,
2019-1-25,13:54:13,49.3787850,32.0857410,90.4,142,90,
2019-1-25,13:54:14,49.3788060,32.0857700,90.4,141,90,
2019-1-25,13:54:15,49.3788270,32.0857960,90.4,141,90,
2019-1-25,13:54:16,49.3788500,32.0858250,90.4,141,90,
2019-1-25,13:54:17,49.3788730,32.0858540,90.4,141,90,
2019-1-25,13:54:18,49.3788970,32.0858840,90.4,141,90,
2019-1-25,13:54:19,49.3789210,32.0859110,90.4,141,90,
2019-1-25,13:54:20,49.3789480,32.0859380,90.4,141,90,
2019-1-25,13:54:21,49.3789720,32.0859650,90.4,141,91,
2019-1-25,13:54:22,49.3790000,32.0859940,90.4,141,91,
2019-1-25,13:54:23,49.3790280,32.0860200,90.4,142,92,
2019-1-25,13:54:24,49.3790550,32.0860430,90.4,142,92,
2019-1-25,13:54:25,49.3790810,32.0860700,90.4,142,94,
2019-1-25,13:54:26,49.3791040,32.0860970,90.3,143,95,
2019-1-25,13:54:27,49.3791210,32.0861210,90.3,143,95,
2019-1-25,13:54:28,49.3791420,32.0861430,90.3,143,95,
2019-1-25,13:54:29,49.3791630,32.0861670,90.3,143,95,
2019-1-25,13:54:30,49.3791850,32.0861910,90.3,143,91,
2019-1-25,13:54:31,49.3792080,32.0862170,90.2,143,88,
2019-1-25,13:54:32,49.3792300,32.0862450,90.2,143,88,
2019-1-25,13:54:33,49.3792540,32.0862750,90.1,143,89,
2019-1-25,13:54:34,49.3792790,32.0863020,90.1,142,90,
2019-1-25,13:54:35,49.3793090,32.0863260,90.0,142,91,
2019-1-25,13:54:36,49.3793360,32.0863470,90.0,143,92,
2019-1-25,13:54:37,49.3793630,32.0863710,89.9,142,92,
2019-1-25,13:54:38,49.3793870,32.0863960,89.9,142,92,
2019-1-25,13:54:39,49.3794130,32.0864220,89.9,140,92,
2019-1-25,13:54:40,49.3794370,32.0864470,89.9,140,92,
2019-1-25,13:54:41,49.3794620,32.0864740,89.9,140,91,
2019-1-25,13:54:42,49.3794880,32.0865020,89.9,141,91,
2019-1-25,13:54:43,49.3795120,32.0865300,89.9,141,90,
2019-1-25,13:54:44,49.3795350,32.0865580,89.8,139,90,
2019-1-25,13:54:45,49.3795600,32.0865850,89.8,139,90,
2019-1-25,13:54:46,49.3795860,32.0866130,89.8,140,90,
2019-1-25,13:54:47,49.3796090,32.0866400,89.8,140,91,
2019-1-25,13:54:48,49.3796320,32.0866680,89.8,140,91,
2019-1-25,13:54:49,49.3796550,32.0866930,89.8,139,91,
2019-1-25,13:54:50,49.3796760,32.0867180,89.8,139,92,
2019-1-25,13:54:51,49.3796970,32.0867440,89.7,141,92,
2019-1-25,13:54:52,49.3797200,32.0867700,89.7,141,94,
2019-1-25,13:54:53,49.3797400,32.0867970,89.7,141,94,
2019-1-25,13:54:54,49.3797640,32.0868250,89.6,141,92,
2019-1-25,13:54:55,49.3797870,32.0868540,89.6,141,92,
2019-1-25,13:54:56,49.3798110,32.0868810,89.5,141,92,
2019-1-25,13:54:57,49.3798350,32.0869060,89.5,141,92,
2019-1-25,13:54:58,49.3798590,32.0869320,89.5,141,92,
2019-1-25,13:54:59,49.3798810,32.0869590,89.4,141,92,
2019-1-25,13:55:0,49.3799040,32.0869860,89.4,140,92,
2019-1-25,13:55:1,49.3799260,32.0870140,89.4,140,92,
2019-1-25,13:55:2,49.3799480,32.0870410,89.4,140,92,
2019-1-25,13:55:3,49.3799720,32.0870680,89.4,140,92,
2019-1-25,13:55:4,49.3799980,32.0870930,89.4,141,92,
2019-1-25,13:55:5,49.3800230,32.0871210,89.4,141,92,
2019-1-25,13:55:6,49.3800490,32.0871490,89.4,141,92,
2019-1-25,13:55:7,49.3800740,32.0871750,89.4,141,94,
2019-1-25,13:55:8,49.3800980,32.0872030,89.4,141,94,
2019-1-25,13:55:9,49.3801210,32.0872310,89.3,140,94,
2019-1-25,13:55:10,49.3801440,32.0872600,89.3,140,94,
2019-1-25,13:55:11,49.3801660,32.0872850,89.3,139,94,
2019-1-25,13:55:12,49.3801890,32.0873130,89.2,139,94,
2019-1-25,13:55:13,49.3802140,32.0873390,89.2,138,94,
2019-1-25,13:55:14,49.3802380,32.0873660,89.1,137,94,
2019-1-25,13:55:15,49.3802610,32.0873930,89.1,137,94,
2019-1-25,13:55:16,49.3802850,32.0874210,89.0,137,93,
2019-1-25,13:55:17,49.3803100,32.0874490,88.9,137,93,
2019-1-25,13:55:18,49.3803370,32.0874770,88.8,137,93,
2019-1-25,13:55:19,49.3803630,32.0875090,88.7,138,94,
2019-1-25,13:55:20,49.3803890,32.0875370,88.6,138,94,
2019-1-25,13:55:21,49.3804120,32.0875660,88.6,139,94,
2019-1-25,13:55:22,49.3804290,32.0875940,88.5,140,94,
2019-1-25,13:55:23,49.3804480,32.0876240,88.4,140,94,
2019-1-25,13:55:24,49.3804970,32.0876940,88.3,141,94,
