,data_time,latitude,longitude,elevation,heart_rate,cadence,temperature,speed,distance_2d,distance_3d,distance_points_2d,uphill_gain,downhill_loss,grade,slope,slope_points,summary,icon,precipIntensity,precipProbability,precipAccumulation,precipType,temperature,apparentTemperature,dewPoint,humidity,pressure,windSpeed,windGust,windBearing,cloudCover,uvIndex,visibility,ozone
685,2019-01-27 13:21:30,49.412487,32.120585999999996,85.2,152,68.0,,8.307,528328.9,528330.1,2.18,12.8,13.4,-2.4,-2.2,0.0,Overcast,cloudy,0.033,0.08,0.048,snow,-6.08,-12.93,-8.4,0.84,1005,5.61,8.22,314,1,0,16.09,403.83
686,2019-01-27 13:21:31,49.412504999999996,32.120605,85.1,152,67.0,,9.073,529864.7,529865.9,2.43,12.8,13.5,-2.5,-3.4,-4.1,Overcast,cloudy,0.033,0.08,0.048,snow,-6.08,-12.93,-8.4,0.84,1005,5.61,8.22,314,1,0,16.09,403.83
687,2019-01-27 13:21:32,49.412523,32.120628,85.0,152,66.0,,8.835,531402.4,531403.7,2.61,12.8,13.6,-2.4,-3.3,-3.8,Overcast,cloudy,0.033,0.08,0.048,snow,-6.08,-12.93,-8.4,0.84,1005,5.61,8.22,314,1,0,16.09,403.83
688,2019-01-27 13:21:33,49.412537,32.120651,84.7,153,66.0,,7.92,532942.2,532943.4,2.28,12.8,13.9,-2.4,-3.4,-13.2,Overcast,cloudy,0.033,0.08,0.048,snow,-6.08,-12.93,-8.4,0.84,1005,5.61,8.22,314,1,0,16.09,403.83
689,2019-01-27 13:21:34,49.41255,32.120672,84.7,153,68.0,,8.174,534483.7,534484.9,2.1,12.8,13.9,-2.4,-3.1,0.0,Overcast,cloudy,0.033,0.08,0.048,snow,-6.08,-12.93,-8.4,0.84,1005,5.61,8.22,314,1,0,16.09,403.83
690,2019-01-27 13:21:35,49.412566,32.120694,84.2,153,68.0,,8.012,536027.1,536028.3,2.39,12.8,14.4,-2.0,-3.3,-20.9,Overcast,cloudy,0.033,0.08,0.048,snow,-6.08,-12.93,-8.4,0.84,1005,5.61,8.22,314,1,0,16.09,403.83
691,2019-01-27 13:21:36,49.412577,32.120715999999994,84.2,153,70.0,,7.477,537572.3,537573.5,2.01,12.8,14.4,-1.7,-2.8,0.0,Overcast,cloudy,0.033,0.08,0.048,snow,-6.08,-12.93,-8.4,0.84,1005,5.61,8.22,314,1,0,16.09,403.83
692,2019-01-27 13:21:37,49.412589000000004,32.120739,84.0,153,71.0,,7.522,539119.5,539120.7,2.14,12.8,14.6,-1.6,-2.9,-9.3,Overcast,cloudy,0.033,0.08,0.048,snow,-6.08,-12.93,-8.4,0.84,1005,5.61,8.22,314,1,0,16.09,403.83
693,2019-01-27 13:21:38,49.412597999999996,32.120762,83.4,153,72.0,,7.114,540668.4,540669.7,1.94,12.8,15.2,-1.0,-2.8,-30.9,Overcast,cloudy,0.033,0.08,0.048,snow,-6.08,-12.93,-8.4,0.84,1005,5.61,8.22,314,1,0,16.09,403.83
694,2019-01-27 13:21:39,49.41261,32.120781,83.4,153,71.0,,6.692,542219.0,542220.3,1.92,12.8,15.2,-1.0,-2.3,0.0,Overcast,cloudy,0.033,0.08,0.048,snow,-6.08,-12.93,-8.4,0.84,1005,5.61,8.22,314,1,0,16.09,403.83
695,2019-01-27 13:21:40,49.412621,32.120799,83.2,153,71.0,,7.121,543771.2,543772.4,1.79,12.8,15.4,-0.8,-2.4,-11.2,Overcast,cloudy,0.033,0.08,0.048,snow,-6.08,-12.93,-8.4,0.84,1005,5.61,8.22,314,1,0,16.09,403.83
696,2019-01-27 13:21:41,49.412633,32.120822,82.9,154,71.0,,8.034,545325.2,545326.4,2.14,12.8,15.7,-0.6,-2.2,-14.0,Overcast,cloudy,0.033,0.08,0.048,snow,-6.08,-12.93,-8.4,0.84,1005,5.61,8.22,314,1,0,16.09,403.83
697,2019-01-27 13:21:42,49.412644,32.120849,82.9,154,71.0,,8.812,546881.4,546882.6,2.31,12.8,15.7,-0.7,-1.9,0.0,Overcast,cloudy,0.033,0.08,0.048,snow,-6.08,-12.93,-8.4,0.84,1005,5.61,8.22,314,1,0,16.09,403.83
698,2019-01-27 13:21:43,49.412653999999996,32.120881,82.6,155,70.0,,9.791,548440.1,548441.3,2.57,12.8,16.0,-0.4,-2.0,-11.7,Overcast,cloudy,0.033,0.08,0.048,snow,-6.08,-12.93,-8.4,0.84,1005,5.61,8.22,314,1,0,16.09,403.83
699,2019-01-27 13:21:44,49.412664,32.120917,82.9,155,70.0,,10.795,550001.6,550002.8,2.84,13.1,16.0,-0.9,-2.0,10.6,Overcast,cloudy,0.033,0.08,0.048,snow,-6.08,-12.93,-8.4,0.84,1005,5.61,8.22,314,1,0,16.09,403.83
700,2019-01-27 13:21:45,49.412671,32.120959,83.1,156,70.0,,10.405,551566.2,551567.4,3.14,13.3,16.0,-1.2,-2.2,6.4,Overcast,cloudy,0.033,0.08,0.048,snow,-6.08,-12.93,-8.4,0.84,1005,5.61,8.22,314,1,0,16.09,403.83
701,2019-01-27 13:21:46,49.412673,32.120995,83.4,156,70.0,,9.377,553133.4,553134.6,2.62,13.6,16.0,-1.7,-2.5,11.5,Overcast,cloudy,0.033,0.08,0.048,snow,-6.08,-12.93,-8.4,0.84,1005,5.61,8.22,314,1,0,16.09,403.83
702,2019-01-27 13:21:47,49.412677,32.12103,83.3,156,70.0,,9.355,554703.2,554704.4,2.57,13.6,16.1,-1.6,-3.0,-3.9,Overcast,cloudy,0.033,0.08,0.048,snow,-6.08,-12.93,-8.4,0.84,1005,5.61,8.22,314,1,0,16.09,403.83
703,2019-01-27 13:21:48,49.412683,32.121065,83.3,156,70.0,,9.555,556275.6,556276.8,2.62,13.6,16.1,-1.8,-3.0,0.0,Overcast,cloudy,0.033,0.08,0.048,snow,-6.08,-12.93,-8.4,0.84,1005,5.61,8.22,314,1,0,16.09,403.83
704,2019-01-27 13:21:49,49.412690999999995,32.1211,83.3,156,70.0,,9.114,557850.7,557851.9,2.69,13.6,16.1,-1.8,-3.0,0.0,Overcast,cloudy,0.033,0.08,0.048,snow,-6.08,-12.93,-8.4,0.84,1005,5.61,8.22,314,1,0,16.09,403.83
705,2019-01-27 13:21:50,49.412698,32.121131,83.3,157,71.0,,8.108,559428.1,559429.3,2.38,13.6,16.1,-1.8,-3.1,0.0,Overcast,cloudy,0.033,0.08,0.048,snow,-6.08,-12.93,-8.4,0.84,1005,5.61,8.22,314,1,0,16.09,403.83
706,2019-01-27 13:21:51,49.412708,32.121156,83.2,157,71.0,,7.962,561007.5,561008.8,2.13,13.6,16.2,-1.8,-3.1,-4.7,Overcast,cloudy,0.033,0.08,0.048,snow,-6.08,-12.93,-8.4,0.84,1005,5.61,8.22,314,1,0,16.09,403.83
707,2019-01-27 13:21:52,49.412724,32.121176,83.2,156,71.0,,8.352,562588.7,562590.0,2.3,13.6,16.2,-0.5,-3.1,0.0,Overcast,cloudy,0.033,0.08,0.048,snow,-6.08,-12.93,-8.4,0.84,1005,5.61,8.22,314,1,0,16.09,403.83
708,2019-01-27 13:21:53,49.41274,32.121196999999995,83.1,156,71.0,,7.612,564171.8,564173.1,2.34,13.6,16.3,-0.2,-3.2,-4.3,Overcast,cloudy,0.033,0.08,0.048,snow,-6.08,-12.93,-8.4,0.84,1005,5.61,8.22,314,1,0,16.09,403.83
709,2019-01-27 13:21:54,49.41275,32.121218,83.1,156,71.0,,7.5,565756.6,565757.9,1.88,13.6,16.3,-0.2,-3.2,0.0,Overcast,cloudy,0.033,0.08,0.048,snow,-6.08,-12.93,-8.4,0.84,1005,5.61,8.22,314,1,0,16.09,403.83
710,2019-01-27 13:21:55,49.412759,32.121246,82.8,156,71.0,,8.646,567343.6,567344.9,2.26,13.6,16.6,-1.6,-3.2,-13.3,Overcast,cloudy,0.033,0.08,0.048,snow,-6.08,-12.93,-8.4,0.84,1005,5.61,8.22,314,1,0,16.09,403.83
711,2019-01-27 13:21:56,49.412766,32.121279,82.6,156,71.0,,8.934,568933.1,568934.4,2.51,13.6,16.8,-1.3,-3.0,-8.0,Overcast,cloudy,0.033,0.08,0.048,snow,-6.08,-12.93,-8.4,0.84,1005,5.61,8.22,314,1,0,16.09,403.83
712,2019-01-27 13:21:57,49.412776,32.121309000000004,82.6,156,70.0,,8.674,570525.0,570526.2,2.44,13.6,16.8,-1.5,-2.8,0.0,Overcast,cloudy,0.033,0.08,0.048,snow,-6.08,-12.93,-8.4,0.84,1005,5.61,8.22,314,1,0,16.09,403.83
713,2019-01-27 13:21:58,49.412791,32.121332,82.3,156,70.0,,7.699,572118.8,572120.1,2.36,13.6,17.1,-1.0,-2.8,-12.7,Overcast,cloudy,0.033,0.08,0.048,snow,-6.08,-12.93,-8.4,0.84,1005,5.61,8.22,314,1,0,16.09,403.83
714,2019-01-27 13:21:59,49.412805,32.121347,82.3,156,68.0,,6.122,573714.0,573715.3,1.9,13.6,17.1,-1.4,-2.5,0.0,Overcast,cloudy,0.033,0.08,0.048,snow,-6.08,-12.93,-8.4,0.84,1005,5.61,8.22,314,1,0,16.09,403.83
715,2019-01-27 13:22:00,49.412816,32.121359000000005,82.3,156,66.0,,5.007,575310.4,575311.7,1.5,13.6,17.1,-1.4,-2.6,0.0,Overcast,cloudy,0.033,0.08,0.048,snow,-6.08,-12.93,-8.4,0.84,1005,5.61,8.22,314,1,0,16.09,403.83
716,2019-01-27 13:22:01,49.412824,32.121371,82.6,156,66.0,,3.906,576907.8,576909.1,1.24,13.9,17.1,-2.0,-2.7,24.2,Overcast,cloudy,0.033,0.08,0.048,snow,-6.08,-12.93,-8.4,0.84,1005,5.61,8.22,314,1,0,16.09,403.83
717,2019-01-27 13:22:02,49.41283,32.121379,82.5,156,66.0,,4.02,578505.9,578507.2,0.88,13.9,17.2,-2.0,-3.1,-11.4,Overcast,cloudy,0.033,0.08,0.048,snow,-6.08,-12.93,-8.4,0.84,1005,5.61,8.22,314,1,0,16.09,403.83
718,2019-01-27 13:22:03,49.412842,32.121381,82.5,157,66.0,,5.272,580104.4,580105.7,1.34,13.9,17.2,-2.1,-3.0,0.0,Overcast,cloudy,0.033,0.08,0.048,snow,-6.08,-12.93,-8.4,0.84,1005,5.61,8.22,314,1,0,16.09,403.83
719,2019-01-27 13:22:04,49.412856,32.121377,82.5,157,66.0,,5.671,581703.0,581704.3,1.59,13.9,17.2,-2.3,-3.0,0.0,Overcast,cloudy,0.033,0.08,0.048,snow,-6.08,-12.93,-8.4,0.84,1005,5.61,8.22,314,1,0,16.09,403.83
720,2019-01-27 13:22:05,49.41287,32.121375,82.5,158,64.0,,6.45,583301.8,583303.1,1.57,13.9,17.2,-2.3,-3.0,0.0,Overcast,cloudy,0.033,0.08,0.048,snow,-6.08,-12.93,-8.4,0.84,1005,5.61,8.22,314,1,0,16.09,403.83
721,2019-01-27 13:22:06,49.412888,32.121371999999994,82.4,158,63.0,,6.491,584900.8,584902.1,2.02,13.9,17.3,-2.3,-3.1,-5.0,Overcast,cloudy,0.033,0.08,0.048,snow,-6.08,-12.93,-8.4,0.84,1005,5.61,8.22,314,1,0,16.09,403.83
722,2019-01-27 13:22:07,49.412902,32.121376,82.3,158,63.0,,5.771,586500.4,586501.7,1.59,13.9,17.4,-2.3,-3.0,-6.3,Overcast,cloudy,0.033,0.08,0.048,snow,-6.08,-12.93,-8.4,0.84,1005,5.61,8.22,314,1,0,16.09,403.83
723,2019-01-27 13:22:08,49.412915999999996,32.121382000000004,82.3,159,64.0,,5.575,588100.8,588102.1,1.62,13.9,17.4,-2.6,-3.0,0.0,Overcast,cloudy,0.033,0.08,0.048,snow,-6.08,-12.93,-8.4,0.84,1005,5.61,8.22,314,1,0,16.09,403.83
724,2019-01-27 13:22:09,49.412929,32.121386,82.2,159,66.0,,4.266,589701.8,589703.1,1.48,13.9,17.5,-2.3,-3.0,-6.8,Overcast,cloudy,0.033,0.08,0.048,snow,-6.08,-12.93,-8.4,0.84,1005,5.61,8.22,314,1,0,16.09,403.83
725,2019-01-27 13:22:10,49.412937,32.121386,82.2,160,67.0,,2.679,591303.0,591304.3,0.89,13.9,17.5,-2.4,-2.8,0.0,Overcast,cloudy,0.033,0.08,0.048,snow,-6.08,-12.93,-8.4,0.84,1005,5.61,8.22,314,1,0,16.09,403.83
726,2019-01-27 13:22:11,49.412942,32.121383,82.2,160,67.0,,3.693,592904.1,592905.4,0.6,13.9,17.5,-2.4,-2.9,0.0,Overcast,cloudy,0.033,0.08,0.048,snow,-6.08,-12.93,-8.4,0.84,1005,5.61,8.22,314,1,0,16.09,403.83
727,2019-01-27 13:22:12,49.412955,32.121381,82.2,160,66.0,,5.64,594505.4,594506.7,1.45,13.9,17.5,-2.5,-2.9,0.0,Overcast,cloudy,0.033,0.08,0.048,snow,-6.08,-12.93,-8.4,0.84,1005,5.61,8.22,314,1,0,16.09,403.83
728,2019-01-27 13:22:13,49.41297,32.121379,82.1,161,65.0,,6.163,596106.9,596108.2,1.68,13.9,17.6,-2.4,-3.0,-6.0,Overcast,cloudy,0.033,0.08,0.048,snow,-6.08,-12.93,-8.4,0.84,1005,5.61,8.22,314,1,0,16.09,403.83
729,2019-01-27 13:22:14,49.412985,32.121371999999994,82.1,161,65.0,,6.757,597708.3,597709.6,1.75,13.9,17.6,-2.3,-2.9,0.0,Overcast,cloudy,0.033,0.08,0.048,snow,-6.08,-12.93,-8.4,0.84,1005,5.61,8.22,314,1,0,16.09,403.83
730,2019-01-27 13:22:15,49.413003,32.12137,82.1,161,66.0,,7.463,599310.0,599311.4,2.01,13.9,17.6,-2.3,-2.9,0.0,Overcast,cloudy,0.033,0.08,0.048,snow,-6.08,-12.93,-8.4,0.84,1005,5.61,8.22,314,1,0,16.09,403.83
731,2019-01-27 13:22:16,49.413022,32.121365999999995,82.0,162,67.0,,7.301,600911.9,600913.3,2.13,13.9,17.7,-2.2,-3.0,-4.7,Overcast,cloudy,0.033,0.08,0.048,snow,-6.08,-12.93,-8.4,0.84,1005,5.61,8.22,314,1,0,16.09,403.83
732,2019-01-27 13:22:17,49.413037,32.121362,82.9,162,67.0,,6.032,602514.0,602515.3,1.69,14.8,17.7,-3.4,-2.9,53.3,Overcast,cloudy,0.033,0.08,0.048,snow,-6.08,-12.93,-8.4,0.84,1005,5.61,8.22,314,1,0,16.09,403.83
733,2019-01-27 13:22:18,49.413049,32.121355,83.0,162,67.0,,4.782,604115.8,604117.1,1.43,14.9,17.7,-3.6,-4.1,7.0,Overcast,cloudy,0.033,0.08,0.048,snow,-6.08,-12.93,-8.4,0.84,1005,5.61,8.22,314,1,0,16.09,403.83
734,2019-01-27 13:22:19,49.413059999999994,32.121355,83.0,162,67.0,,6.112,605717.9,605719.2,1.22,14.9,17.7,-3.5,-4.2,0.0,Overcast,cloudy,0.033,0.08,0.048,snow,-6.08,-12.93,-8.4,0.84,1005,5.61,8.22,314,1,0,16.09,403.83
735,2019-01-27 13:22:20,49.413073,32.12137,81.8,164,67.0,,7.301,607321.4,607322.7,1.81,14.9,18.9,-2.0,-4.1,-66.3,Overcast,cloudy,0.033,0.08,0.048,snow,-6.08,-12.93,-8.4,0.84,1005,5.61,8.22,314,1,0,16.09,403.83
736,2019-01-27 13:22:21,49.413083,32.121390999999996,81.8,164,67.0,,5.822,608926.6,608928.0,1.88,14.9,18.9,-2.0,-2.7,0.0,Overcast,cloudy,0.033,0.08,0.048,snow,-6.08,-12.93,-8.4,0.84,1005,5.61,8.22,314,1,0,16.09,403.83
737,2019-01-27 13:22:22,49.413086,32.121409,81.7,164,68.0,,5.032,610533.2,610534.6,1.35,14.9,19.0,-1.9,-2.7,-7.4,Overcast,cloudy,0.033,0.08,0.048,snow,-6.08,-12.93,-8.4,0.84,1005,5.61,8.22,314,1,0,16.09,403.83
738,2019-01-27 13:22:23,49.413090000000004,32.121428,81.7,164,68.0,,5.901,612141.3,612142.6,1.45,14.9,19.0,-1.9,-2.5,0.0,Overcast,cloudy,0.033,0.08,0.048,snow,-6.08,-12.93,-8.4,0.84,1005,5.61,8.22,314,1,0,16.09,403.83
739,2019-01-27 13:22:24,49.413099,32.121449,81.5,164,68.0,,7.125,613751.0,613752.4,1.82,14.9,19.2,-1.8,-2.6,-11.0,Overcast,cloudy,0.033,0.08,0.048,snow,-6.08,-12.93,-8.4,0.84,1005,5.61,8.22,314,1,0,16.09,403.83
740,2019-01-27 13:22:25,49.413109999999996,32.121472999999995,81.5,165,68.0,,7.874,615362.7,615364.1,2.13,14.9,19.2,-1.9,-2.3,0.0,Overcast,cloudy,0.033,0.08,0.048,snow,-6.08,-12.93,-8.4,0.84,1005,5.61,8.22,314,1,0,16.09,403.83
741,2019-01-27 13:22:26,49.413121000000004,32.121499,81.4,165,68.0,,8.122,616976.5,616977.9,2.25,14.9,19.3,-1.8,-2.3,-4.4,Overcast,cloudy,0.033,0.08,0.048,snow,-6.08,-12.93,-8.4,0.84,1005,5.61,8.22,314,1,0,16.09,403.83
742,2019-01-27 13:22:27,49.413129999999995,32.121527,81.3,165,62.0,,7.869,618592.6,618594.0,2.26,14.9,19.4,-1.8,-2.1,-4.4,Overcast,cloudy,0.033,0.08,0.048,snow,-6.08,-12.93,-8.4,0.84,1005,5.61,8.22,314,1,0,16.09,403.83
743,2019-01-27 13:22:28,49.413137,32.121553999999996,81.2,163,62.0,,7.764,620210.7,620212.1,2.11,14.9,19.5,-1.7,-2.0,-4.7,Overcast,cloudy,0.033,0.08,0.048,snow,-6.08,-12.93,-8.4,0.84,1005,5.61,8.22,314,1,0,16.09,403.83
744,2019-01-27 13:22:29,49.413143,32.121583,81.1,164,62.0,,8.261,621831.0,621832.4,2.2,14.9,19.6,-1.7,-1.9,-4.5,Overcast,cloudy,0.033,0.08,0.048,snow,-6.08,-12.93,-8.4,0.84,1005,5.61,8.22,314,1,0,16.09,403.83
745,2019-01-27 13:22:30,49.413148,32.121615000000006,81.1,163,62.0,,8.731,623453.7,623455.1,2.38,14.9,19.6,-1.8,-1.8,0.0,Overcast,cloudy,0.033,0.08,0.048,snow,-6.08,-12.93,-8.4,0.84,1005,5.61,8.22,314,1,0,16.09,403.83
746,2019-01-27 13:22:31,49.413149,32.121649,81.0,163,62.0,,8.506,625078.8,625080.3,2.46,14.9,19.7,-1.7,-1.8,-4.1,Overcast,cloudy,0.033,0.08,0.048,snow,-6.08,-12.93,-8.4,0.84,1005,5.61,8.22,314,1,0,16.09,403.83
747,2019-01-27 13:22:32,49.413151,32.12168,80.9,163,62.0,,7.884,626706.2,626707.6,2.26,14.9,19.8,-1.6,-1.5,-4.4,Overcast,cloudy,0.033,0.08,0.048,snow,-6.08,-12.93,-8.4,0.84,1005,5.61,8.22,314,1,0,16.09,403.83
748,2019-01-27 13:22:33,49.413153,32.121709,80.7,163,63.0,,7.754,628335.6,628337.1,2.11,14.9,20.0,-1.3,-1.4,-9.5,Overcast,cloudy,0.033,0.08,0.048,snow,-6.08,-12.93,-8.4,0.84,1005,5.61,8.22,314,1,0,16.09,403.83
749,2019-01-27 13:22:34,49.413151,32.121739,80.8,163,63.0,,7.33,629967.2,629968.6,2.18,15.0,20.0,-1.5,-1.1,4.6,Overcast,cloudy,0.033,0.08,0.048,snow,-6.08,-12.93,-8.4,0.84,1005,5.61,8.22,314,1,0,16.09,403.83
750,2019-01-27 13:22:35,49.413151,32.121765,80.7,163,64.0,,6.585,631600.5,631602.0,1.88,15.0,20.1,-1.5,-1.3,-5.3,Overcast,cloudy,0.033,0.08,0.048,snow,-6.08,-12.93,-8.4,0.84,1005,5.61,8.22,314,1,0,16.09,403.83
751,2019-01-27 13:22:36,49.413154,32.121789,80.6,163,64.0,,6.35,633235.6,633237.1,1.77,15.0,20.2,-1.3,-1.1,-5.6,Overcast,cloudy,0.033,0.08,0.048,snow,-6.08,-12.93,-8.4,0.84,1005,5.61,8.22,314,1,0,16.09,403.83
752,2019-01-27 13:22:37,49.413152000000004,32.121813,80.5,164,64.0,,6.314,634872.4,634873.8,1.75,15.0,20.3,-1.3,-0.9,-5.7,Overcast,cloudy,0.033,0.08,0.048,snow,-6.08,-12.93,-8.4,0.84,1005,5.61,8.22,314,1,0,16.09,403.83
753,2019-01-27 13:22:38,49.41315,32.121837,80.5,164,64.0,,5.83,636510.8,636512.2,1.75,15.0,20.3,-1.3,-0.9,0.0,Overcast,cloudy,0.033,0.08,0.048,snow,-6.08,-12.93,-8.4,0.84,1005,5.61,8.22,314,1,0,16.09,403.83
754,2019-01-27 13:22:39,49.413146999999995,32.121857,80.5,164,122.0,,5.291,638150.5,638152.0,1.49,15.0,20.3,-1.3,-0.8,0.0,Overcast,cloudy,0.033,0.08,0.048,snow,-6.08,-12.93,-8.4,0.84,1005,5.61,8.22,314,1,0,16.09,403.83
755,2019-01-27 13:22:40,49.413146000000005,32.121877000000005,80.5,164,62.0,,5.131,639791.6,639793.1,1.45,15.0,20.3,-1.5,-0.8,0.0,Overcast,cloudy,0.033,0.08,0.048,snow,-6.08,-12.93,-8.4,0.84,1005,5.61,8.22,314,1,0,16.09,403.83
756,2019-01-27 13:22:41,49.413148,32.121896,80.4,164,62.0,,5.001,641434.1,641435.6,1.39,15.0,20.4,-1.3,-0.8,-7.2,Overcast,cloudy,0.033,0.08,0.048,snow,-6.08,-12.93,-8.4,0.84,1005,5.61,8.22,314,1,0,16.09,403.83
757,2019-01-27 13:22:42,49.413146999999995,32.121915,80.4,165,62.0,,4.968,643077.9,643079.4,1.38,15.0,20.4,-1.4,-0.5,0.0,Overcast,cloudy,0.033,0.08,0.048,snow,-6.08,-12.93,-8.4,0.84,1005,5.61,8.22,314,1,0,16.09,403.83
758,2019-01-27 13:22:43,49.413146999999995,32.121934,80.3,165,62.0,,5.098,644723.1,644724.6,1.38,15.0,20.5,-1.2,-0.5,-7.2,Overcast,cloudy,0.033,0.08,0.048,snow,-6.08,-12.93,-8.4,0.84,1005,5.61,8.22,314,1,0,16.09,403.83
759,2019-01-27 13:22:44,49.413146000000005,32.121953999999995,80.3,165,62.0,,5.755,646369.6,646371.1,1.45,15.0,20.5,-1.2,-0.4,0.0,Overcast,cloudy,0.033,0.08,0.048,snow,-6.08,-12.93,-8.4,0.84,1005,5.61,8.22,314,1,0,16.09,403.83
760,2019-01-27 13:22:45,49.413145,32.121978000000006,80.2,166,64.0,,6.424,648017.8,648019.3,1.74,15.0,20.6,-1.0,-0.4,-5.7,Overcast,cloudy,0.033,0.08,0.048,snow,-6.08,-12.93,-8.4,0.84,1005,5.61,8.22,314,1,0,16.09,403.83
761,2019-01-27 13:22:46,49.413143,32.122003,80.2,166,64.0,,6.342,649667.7,649669.2,1.82,15.0,20.6,-1.0,-0.3,0.0,Overcast,cloudy,0.033,0.08,0.048,snow,-6.08,-12.93,-8.4,0.84,1005,5.61,8.22,314,1,0,16.09,403.83
762,2019-01-27 13:22:47,49.413140000000006,32.122026,80.2,166,65.0,,6.083,651319.2,651320.7,1.7,15.0,20.6,-1.0,-0.3,0.0,Overcast,cloudy,0.033,0.08,0.048,snow,-6.08,-12.93,-8.4,0.84,1005,5.61,8.22,314,1,0,16.09,403.83
763,2019-01-27 13:22:48,49.413142,32.122049,80.2,166,67.0,,6.055,652972.3,652973.9,1.68,15.0,20.6,-1.1,-0.3,0.0,Overcast,cloudy,0.033,0.08,0.048,snow,-6.08,-12.93,-8.4,0.84,1005,5.61,8.22,314,1,0,16.09,403.83
764,2019-01-27 13:22:49,49.413144,32.122071999999996,80.1,166,67.0,,5.911,654627.1,654628.7,1.68,15.0,20.7,-0.8,-0.3,-6.0,Overcast,cloudy,0.033,0.08,0.048,snow,-6.08,-12.93,-8.4,0.84,1005,5.61,8.22,314,1,0,16.09,403.83
765,2019-01-27 13:22:50,49.413145,32.122094,80.0,166,66.0,,4.749,656283.5,656285.1,1.6,15.0,20.8,-0.6,-0.1,-6.2,Overcast,cloudy,0.033,0.08,0.048,snow,-6.08,-12.93,-8.4,0.84,1005,5.61,8.22,314,1,0,16.09,403.83
766,2019-01-27 13:22:51,49.413143,32.122108000000004,80.0,166,66.0,,3.14,657940.8,657942.4,1.04,15.0,20.8,-0.6,-0.0,0.0,Overcast,cloudy,0.033,0.08,0.048,snow,-6.08,-12.93,-8.4,0.84,1005,5.61,8.22,314,1,0,16.09,403.83
767,2019-01-27 13:22:52,49.413138000000004,32.122114,80.0,166,66.0,,1.749,659598.4,659600.0,0.71,15.0,20.8,-0.6,-0.0,0.0,Overcast,cloudy,0.033,0.08,0.048,snow,-6.08,-12.93,-8.4,0.84,1005,5.61,8.22,314,1,0,16.09,403.83
768,2019-01-27 13:22:53,49.413136,32.122112,80.0,166,66.0,,1.133,661255.8,661257.4,0.27,15.0,20.8,-0.6,-0.0,0.0,Overcast,cloudy,0.033,0.08,0.048,snow,-6.08,-12.93,-8.4,0.84,1005,5.61,8.22,314,1,0,16.09,403.83
769,2019-01-27 13:22:54,49.413133,32.12211,80.0,167,0.0,,0.894,662913.0,662914.6,0.36,15.0,20.8,-0.5,-0.1,0.0,Overcast,cloudy,0.033,0.08,0.048,snow,-6.08,-12.93,-8.4,0.84,1005,5.61,8.22,314,1,0,16.09,403.83
770,2019-01-27 13:22:55,49.413134,32.122111,80.0,167,0.0,,1.126,664570.3,664571.9,0.13,15.0,20.8,-0.5,-0.1,0.0,Overcast,cloudy,0.033,0.08,0.048,snow,-6.08,-12.93,-8.4,0.84,1005,5.61,8.22,314,1,0,16.09,403.83
771,2019-01-27 13:22:56,49.413131,32.122116,80.0,167,0.0,,1.694,666227.9,666229.5,0.49,15.0,20.8,-0.4,-0.0,0.0,Overcast,cloudy,0.033,0.08,0.048,snow,-6.08,-12.93,-8.4,0.84,1005,5.61,8.22,314,1,0,16.09,403.83
772,2019-01-27 13:22:57,49.413129999999995,32.122122,80.0,167,0.0,,3.06,667885.9,667887.5,0.45,15.0,20.8,-0.3,-0.1,0.0,Overcast,cloudy,0.033,0.08,0.048,snow,-6.08,-12.93,-8.4,0.84,1005,5.61,8.22,314,1,0,16.09,403.83
773,2019-01-27 13:22:58,49.413128,32.122139000000004,80.0,167,0.0,,4.859,669545.0,669546.6,1.25,15.0,20.8,-0.3,-0.1,0.0,Overcast,cloudy,0.033,0.08,0.048,snow,-6.08,-12.93,-8.4,0.84,1005,5.61,8.22,314,1,0,16.09,403.83
774,2019-01-27 13:22:59,49.413128,32.122159,80.0,166,0.0,,6.025,671205.5,671207.2,1.45,15.0,20.8,-0.3,-0.1,0.0,Overcast,cloudy,0.033,0.08,0.048,snow,-6.08,-12.93,-8.4,0.84,1005,5.61,8.22,314,1,0,16.09,403.83
775,2019-01-27 13:23:00,49.413129999999995,32.122184999999995,79.9,166,0.0,,6.96,672867.9,672869.6,1.9,15.0,20.9,-0.2,-0.1,-5.3,Overcast,cloudy,0.033,0.08,0.048,snow,-6.08,-12.93,-8.4,0.84,1005,5.61,8.22,314,1,0,16.09,403.83
776,2019-01-27 13:23:01,49.413132,32.122212,79.9,166,0.0,,6.957,674532.3,674534.0,1.97,15.0,20.9,-0.1,-0.0,0.0,Overcast,cloudy,0.033,0.08,0.048,snow,-6.08,-12.93,-8.4,0.84,1005,5.61,8.22,314,1,0,16.09,403.83
777,2019-01-27 13:23:02,49.413137,32.122237,79.8,166,0.0,,6.576,676198.6,676200.3,1.89,15.0,21.0,-0.1,-0.0,-5.3,Overcast,cloudy,0.033,0.08,0.048,snow,-6.08,-12.93,-8.4,0.84,1005,5.61,8.22,314,1,0,16.09,403.83
778,2019-01-27 13:23:03,49.413142,32.12226,79.8,166,66.0,,6.472,677866.6,677868.3,1.76,15.0,21.0,0.0,0.1,0.0,Overcast,cloudy,0.033,0.08,0.048,snow,-6.08,-12.93,-8.4,0.84,1005,5.61,8.22,314,1,0,16.09,403.83
