date,time,latitude,longitude,elevation,heart_rate
2019-1-28,14:13:36,49.4274790,32.0617580,109.0,145
2019-1-28,14:13:37,49.4274940,32.0617280,109.0,145
2019-1-28,14:13:38,49.4275060,32.0617030,109.1,145
2019-1-28,14:13:39,49.4275140,32.0616850,109.1,145
2019-1-28,14:13:40,49.4275220,32.0616740,109.1,145
2019-1-28,14:13:41,49.4275290,32.0616610,109.1,145
2019-1-28,14:13:42,49.4275370,32.0616440,109.1,146
2019-1-28,14:13:43,49.4275440,32.0616230,109.1,146
2019-1-28,14:13:44,49.4275510,32.0615970,109.1,146
2019-1-28,14:13:45,49.4275640,32.0615670,109.1,146
2019-1-28,14:13:46,49.4276030,32.0614990,109.1,146
2019-1-28,14:13:47,49.4276030,32.0614990,109.1,145
2019-1-28,14:13:48,49.4276230,32.0614670,109.1,145
2019-1-28,14:13:49,49.4276380,32.0614320,109.2,145
2019-1-28,14:13:50,49.4276530,32.0613980,109.2,145
2019-1-28,14:13:51,49.4276710,32.0613650,109.2,144
2019-1-28,14:13:52,49.4276900,32.0613330,109.2,144
2019-1-28,14:13:53,49.4277270,32.0612580,109.2,144
2019-1-28,14:13:54,49.4277270,32.0612580,109.2,144
2019-1-28,14:13:55,49.4277480,32.0612210,109.2,144
2019-1-28,14:13:56,49.4277650,32.0611790,109.2,144
2019-1-28,14:13:57,49.4277830,32.0611420,109.2,144
2019-1-28,14:13:58,49.4277960,32.0611060,109.2,144
2019-1-28,14:13:59,49.4278030,32.0610700,109.2,143
2019-1-28,14:14:0,49.4278060,32.0610350,109.2,143
2019-1-28,14:14:1,49.4278140,32.0610060,109.2,143
2019-1-28,14:14:2,49.4278350,32.0609920,109.2,143
2019-1-28,14:14:3,49.4278600,32.0609880,109.2,143
2019-1-28,14:14:4,49.4278880,32.0609790,109.3,143
2019-1-28,14:14:5,49.4279130,32.0609560,109.3,143
2019-1-28,14:14:6,49.4279350,32.0609240,109.3,143
2019-1-28,14:14:7,49.4279570,32.0608900,109.3,144
2019-1-28,14:14:8,49.4279820,32.0608570,109.3,144
2019-1-28,14:14:9,49.4280230,32.0607830,109.4,144
2019-1-28,14:14:10,49.4280230,32.0607830,109.4,144
2019-1-28,14:14:11,49.4280410,32.0607460,109.4,144
2019-1-28,14:14:12,49.4280600,32.0607100,109.4,144
2019-1-28,14:14:13,49.4280790,32.0606700,109.4,144
2019-1-28,14:14:14,49.4281240,32.0606030,109.4,144
2019-1-28,14:14:15,49.4281240,32.0606030,109.4,146
2019-1-28,14:14:16,49.4281470,32.0605700,109.4,146
2019-1-28,14:14:17,49.4281660,32.0605360,109.4,146
2019-1-28,14:14:18,49.4281810,32.0605010,109.4,145
2019-1-28,14:14:19,49.4281990,32.0604670,109.4,145
2019-1-28,14:14:20,49.4282190,32.0604340,109.4,145
2019-1-28,14:14:21,49.4282380,32.0604000,109.4,145
2019-1-28,14:14:22,49.4282560,32.0603660,109.4,145
2019-1-28,14:14:23,49.4282720,32.0603310,109.4,145
2019-1-28,14:14:24,49.4282920,32.0602980,109.4,145
2019-1-28,14:14:25,49.4283080,32.0602620,109.4,145
2019-1-28,14:14:26,49.4283440,32.0601970,109.4,145
2019-1-28,14:14:27,49.4283440,32.0601970,109.4,145
2019-1-28,14:14:28,49.4283630,32.0601640,109.4,145
2019-1-28,14:14:29,49.4283800,32.0601280,109.4,145
2019-1-28,14:14:30,49.4283990,32.0600940,109.4,145
2019-1-28,14:14:31,49.4284180,32.0600560,109.4,145
2019-1-28,14:14:32,49.4284370,32.0600190,109.4,145
2019-1-28,14:14:33,49.4284560,32.0599810,109.4,145
2019-1-28,14:14:34,49.4284750,32.0599440,109.4,145
2019-1-28,14:14:35,49.4284910,32.0599050,109.4,145
2019-1-28,14:14:36,49.4285100,32.0598690,109.4,144
2019-1-28,14:14:37,49.4285250,32.0598260,109.4,144
2019-1-28,14:14:38,49.4285410,32.0597870,109.3,144
2019-1-28,14:14:39,49.4285590,32.0597480,109.3,144
2019-1-28,14:14:40,49.4285760,32.0597090,109.3,144
2019-1-28,14:14:41,49.4285920,32.0596720,109.3,144
2019-1-28,14:14:42,49.4286120,32.0596390,109.3,144
2019-1-28,14:14:43,49.4286280,32.0596080,109.3,144
2019-1-28,14:14:44,49.4286450,32.0595810,109.3,143
2019-1-28,14:14:45,49.4286600,32.0595560,109.3,143
2019-1-28,14:14:46,49.4286910,32.0595010,109.3,143
2019-1-28,14:14:47,49.4286910,32.0595010,109.3,143
2019-1-28,14:14:48,49.4287060,32.0594690,109.2,143
2019-1-28,14:14:49,49.4287220,32.0594390,109.2,143
2019-1-28,14:14:50,49.4287360,32.0594140,109.2,142
2019-1-28,14:14:51,49.4287410,32.0593930,109.2,142
2019-1-28,14:14:52,49.4287350,32.0593740,109.2,142
2019-1-28,14:14:53,49.4287220,32.0593570,109.2,141
2019-1-28,14:14:54,49.4287070,32.0593460,109.2,141
2019-1-28,14:14:55,49.4286920,32.0593300,109.2,141
2019-1-28,14:14:56,49.4286860,32.0593040,109.1,141
2019-1-28,14:14:57,49.4286840,32.0592680,109.1,140
2019-1-28,14:14:58,49.4286860,32.0592280,109.1,140
2019-1-28,14:14:59,49.4286910,32.0591880,109.1,140
2019-1-28,14:15:0,49.4286970,32.0591510,109.1,139
2019-1-28,14:15:1,49.4287070,32.0591120,109.1,139
2019-1-28,14:15:2,49.4287190,32.0590700,108.9,138
2019-1-28,14:15:3,49.4287360,32.0590300,108.4,138
2019-1-28,14:15:4,49.4287600,32.0590030,108.0,137
2019-1-28,14:15:5,49.4287900,32.0590040,107.7,137
2019-1-28,14:15:6,49.4288210,32.0590080,107.4,137
2019-1-28,14:15:7,49.4288510,32.0590030,107.0,137
2019-1-28,14:15:8,49.4288970,32.0589680,106.5,137
2019-1-28,14:15:9,49.4288970,32.0589680,106.5,137
2019-1-28,14:15:10,49.4289130,32.0589370,106.3,137
2019-1-28,14:15:11,49.4289240,32.0589070,106.1,138
2019-1-28,14:15:12,49.4289330,32.0588710,105.9,138
2019-1-28,14:15:13,49.4289420,32.0588300,105.6,138
2019-1-28,14:15:14,49.4289590,32.0587880,105.4,139
2019-1-28,14:15:15,49.4289760,32.0587450,105.3,139
2019-1-28,14:15:16,49.4289960,32.0587050,105.2,140
2019-1-28,14:15:17,49.4290140,32.0586670,105.2,140
2019-1-28,14:15:18,49.4290340,32.0586310,105.2,140
2019-1-28,14:15:19,49.4290510,32.0585930,105.2,141
2019-1-28,14:15:20,49.4290700,32.0585540,105.2,141
2019-1-28,14:15:21,49.4290870,32.0585150,105.2,142
2019-1-28,14:15:22,49.4291090,32.0584770,105.2,142
2019-1-28,14:15:23,49.4291270,32.0584380,105.2,142
2019-1-28,14:15:24,49.4291680,32.0583650,105.3,143
2019-1-28,14:15:25,49.4291680,32.0583650,105.3,143
2019-1-28,14:15:26,49.4291870,32.0583270,105.4,143
2019-1-28,14:15:27,49.4292070,32.0582910,105.7,144
2019-1-28,14:15:28,49.4292260,32.0582570,106.0,144
2019-1-28,14:15:29,49.4292440,32.0582240,106.1,144
2019-1-28,14:15:30,49.4292630,32.0581870,106.1,144
2019-1-28,14:15:31,49.4292800,32.0581500,106.1,144
2019-1-28,14:15:32,49.4293000,32.0581130,106.1,144
2019-1-28,14:15:33,49.4293170,32.0580740,106.0,144
2019-1-28,14:15:34,49.4293380,32.0580360,106.0,144
2019-1-28,14:15:35,49.4293550,32.0580000,106.0,144
2019-1-28,14:15:36,49.4293760,32.0579640,106.0,145
2019-1-28,14:15:37,49.4293950,32.0579280,105.9,145
2019-1-28,14:15:38,49.4294170,32.0578930,105.9,145
2019-1-28,14:15:39,49.4294340,32.0578550,105.9,145
2019-1-28,14:15:40,49.4294570,32.0578210,105.9,145
2019-1-28,14:15:41,49.4294760,32.0577840,105.8,145
2019-1-28,14:15:42,49.4294940,32.0577480,105.8,145
2019-1-28,14:15:43,49.4295130,32.0577100,105.8,145
2019-1-28,14:15:44,49.4295340,32.0576720,105.8,145
2019-1-28,14:15:45,49.4295530,32.0576340,105.7,146
2019-1-28,14:15:46,49.4295740,32.0575970,105.7,146
2019-1-28,14:15:47,49.4295960,32.0575600,105.7,146
2019-1-28,14:15:48,49.4296180,32.0575260,105.7,146
2019-1-28,14:15:49,49.4296380,32.0574910,105.7,146
2019-1-28,14:15:50,49.4296600,32.0574570,105.7,146
2019-1-28,14:15:51,49.4296820,32.0574180,105.8,146
2019-1-28,14:15:52,49.4297010,32.0573790,105.8,146
2019-1-28,14:15:53,49.4297210,32.0573440,105.8,145
2019-1-28,14:15:54,49.4297400,32.0573110,105.8,145
2019-1-28,14:15:55,49.4297560,32.0572820,105.8,146
2019-1-28,14:15:56,49.4297720,32.0572510,105.9,146
2019-1-28,14:15:57,49.4297800,32.0572220,105.9,145
2019-1-28,14:15:58,49.4297830,32.0571920,105.9,145
2019-1-28,14:15:59,49.4297840,32.0571620,105.9,145
2019-1-28,14:16:0,49.4297770,32.0571300,105.9,145
2019-1-28,14:16:1,49.4297660,32.0570990,106.0,145
2019-1-28,14:16:2,49.4297510,32.0570710,106.0,145
2019-1-28,14:16:3,49.4297300,32.0570470,106.0,145
2019-1-28,14:16:4,49.4297110,32.0570170,106.1,145
2019-1-28,14:16:5,49.4296900,32.0569890,106.2,145
2019-1-28,14:16:6,49.4296700,32.0569580,106.4,145
2019-1-28,14:16:7,49.4296480,32.0569350,106.5,145
2019-1-28,14:16:8,49.4296260,32.0569070,106.7,145
2019-1-28,14:16:9,49.4296030,32.0568820,106.8,145
2019-1-28,14:16:10,49.4295790,32.0568530,106.9,145
2019-1-28,14:16:11,49.4295570,32.0568260,107.0,145
2019-1-28,14:16:12,49.4295340,32.0567940,107.1,145
2019-1-28,14:16:13,49.4295170,32.0567690,107.2,145
2019-1-28,14:16:14,49.4294990,32.0567390,107.4,145
2019-1-28,14:16:15,49.4294770,32.0567070,107.6,145
2019-1-28,14:16:16,49.4294550,32.0566760,107.7,145
2019-1-28,14:16:17,49.4294330,32.0566510,107.8,145
2019-1-28,14:16:18,49.4294110,32.0566240,107.9,145
2019-1-28,14:16:19,49.4293880,32.0565970,108.0,146
2019-1-28,14:16:20,49.4293660,32.0565710,108.1,146
2019-1-28,14:16:21,49.4293440,32.0565480,108.2,146
2019-1-28,14:16:22,49.4293210,32.0565230,108.3,146
2019-1-28,14:16:23,49.4293000,32.0565010,108.3,146
2019-1-28,14:16:24,49.4292790,32.0564790,108.4,147
2019-1-28,14:16:25,49.4292590,32.0564580,108.5,147
2019-1-28,14:16:26,49.4292390,32.0564360,108.6,147
2019-1-28,14:16:27,49.4292190,32.0564180,108.6,147
2019-1-28,14:16:28,49.4291990,32.0563970,108.7,147
2019-1-28,14:16:29,49.4291770,32.0563830,108.8,147
2019-1-28,14:16:30,49.4291550,32.0563650,109.0,147
2019-1-28,14:16:31,49.4291330,32.0563500,109.1,147
2019-1-28,14:16:32,49.4291130,32.0563340,109.1,147
2019-1-28,14:16:33,49.4290930,32.0563140,109.2,147
2019-1-28,14:16:34,49.4290540,32.0562660,109.4,147
2019-1-28,14:16:35,49.4290540,32.0562660,109.4,147
2019-1-28,14:16:36,49.4290350,32.0562430,109.5,147
2019-1-28,14:16:37,49.4290140,32.0562180,109.6,147
2019-1-28,14:16:38,49.4289910,32.0561920,109.6,147
2019-1-28,14:16:39,49.4289710,32.0561640,109.7,147
2019-1-28,14:16:40,49.4289500,32.0561380,109.8,147
2019-1-28,14:16:41,49.4289290,32.0561180,109.9,147
2019-1-28,14:16:42,49.4289050,32.0560950,109.9,147
2019-1-28,14:16:43,49.4288830,32.0560710,110.0,147
2019-1-28,14:16:44,49.4288620,32.0560420,110.1,147
2019-1-28,14:16:45,49.4288410,32.0560150,110.2,148
2019-1-28,14:16:46,49.4288200,32.0559880,110.3,148
2019-1-28,14:16:47,49.4287990,32.0559640,110.3,148
2019-1-28,14:16:48,49.4287790,32.0559420,110.4,148
2019-1-28,14:16:49,49.4287570,32.0559170,110.5,148
2019-1-28,14:16:50,49.4287350,32.0558900,110.6,148
2019-1-28,14:16:51,49.4287140,32.0558650,110.7,149
2019-1-28,14:16:52,49.4286980,32.0558390,110.7,148
2019-1-28,14:16:53,49.4286820,32.0558120,110.8,148
2019-1-28,14:16:54,49.4286640,32.0557870,110.9,148
2019-1-28,14:16:55,49.4286400,32.0557630,111.0,148
2019-1-28,14:16:56,49.4286160,32.0557380,111.1,148
2019-1-28,14:16:57,49.4285910,32.0557110,111.2,148
2019-1-28,14:16:58,49.4285670,32.0556840,111.3,149
2019-1-28,14:16:59,49.4285440,32.0556580,111.4,149
2019-1-28,14:17:0,49.4285210,32.0556340,111.5,149
2019-1-28,14:17:1,49.4284990,32.0556090,111.5,149
2019-1-28,14:17:2,49.4284780,32.0555850,111.6,149
2019-1-28,14:17:3,49.4284550,32.0555600,111.7,149
2019-1-28,14:17:4,49.4284300,32.0555380,111.8,148
2019-1-28,14:17:5,49.4284060,32.0555160,111.9,148
2019-1-28,14:17:6,49.4283820,32.0554920,112.0,148
2019-1-28,14:17:7,49.4283580,32.0554670,112.2,148
2019-1-28,14:17:8,49.4283350,32.0554420,112.3,149
2019-1-28,14:17:9,49.4282890,32.0553910,112.5,149
2019-1-28,14:17:10,49.4282890,32.0553910,112.5,149
2019-1-28,14:17:11,49.4282670,32.0553660,112.6,149
2019-1-28,14:17:12,49.4282460,32.0553410,112.7,149
2019-1-28,14:17:13,49.4282250,32.0553140,112.9,149
2019-1-28,14:17:14,49.4282040,32.0552890,112.8,149
2019-1-28,14:17:15,49.4281840,32.0552630,112.7,149
2019-1-28,14:17:16,49.4281410,32.0552060,112.6,149
2019-1-28,14:17:17,49.4281410,32.0552060,112.6,149
2019-1-28,14:17:18,49.4281180,32.0551790,112.5,149
2019-1-28,14:17:19,49.4280960,32.0551530,112.4,149
2019-1-28,14:17:20,49.4280740,32.0551250,112.3,149
2019-1-28,14:17:21,49.4280270,32.0550640,112.2,149
2019-1-28,14:17:22,49.4280270,32.0550640,112.2,149
2019-1-28,14:17:23,49.4280030,32.0550330,112.2,149
2019-1-28,14:17:24,49.4279810,32.0550010,112.1,149
2019-1-28,14:17:25,49.4279600,32.0549700,112.1,149
2019-1-28,14:17:26,49.4279380,32.0549390,112.0,149
2019-1-28,14:17:27,49.4279170,32.0549110,112.0,149
2019-1-28,14:17:28,49.4278980,32.0548790,112.0,149
2019-1-28,14:17:29,49.4278770,32.0548430,111.9,149
2019-1-28,14:17:30,49.4278590,32.0548060,111.9,149
2019-1-28,14:17:31,49.4278410,32.0547700,111.8,149
2019-1-28,14:17:32,49.4278010,32.0547060,111.8,149
2019-1-28,14:17:33,49.4278010,32.0547060,111.8,149
2019-1-28,14:17:34,49.4277840,32.0546760,111.8,149
2019-1-28,14:17:35,49.4277670,32.0546480,111.8,149
2019-1-28,14:17:36,49.4277500,32.0546180,111.8,149
2019-1-28,14:17:37,49.4277320,32.0545890,111.8,149
2019-1-28,14:17:38,49.4277140,32.0545570,111.8,149
2019-1-28,14:17:39,49.4276950,32.0545300,111.8,149
2019-1-28,14:17:40,49.4276750,32.0545050,111.8,149
2019-1-28,14:17:41,49.4276530,32.0544850,111.9,148
2019-1-28,14:17:42,49.4276310,32.0544620,111.9,148
2019-1-28,14:17:43,49.4276090,32.0544400,111.9,148
2019-1-28,14:17:44,49.4275870,32.0544130,111.9,148
2019-1-28,14:17:45,49.4275650,32.0543880,111.9,148
2019-1-28,14:17:46,49.4275430,32.0543640,112.0,148
2019-1-28,14:17:47,49.4275220,32.0543410,112.0,148
2019-1-28,14:17:48,49.4275000,32.0543160,112.0,148
2019-1-28,14:17:49,49.4274790,32.0542920,112.0,148
2019-1-28,14:17:50,49.4274560,32.0542670,112.0,148
2019-1-28,14:17:51,49.4274340,32.0542440,112.0,148
2019-1-28,14:17:52,49.4274130,32.0542170,112.0,148
2019-1-28,14:17:53,49.4273910,32.0541890,112.0,148
2019-1-28,14:17:54,49.4273700,32.0541630,112.0,148
2019-1-28,14:17:55,49.4273510,32.0541400,111.9,148
2019-1-28,14:17:56,49.4273330,32.0541160,111.9,148
2019-1-28,14:17:57,49.4273130,32.0540930,111.9,148
2019-1-28,14:17:58,49.4272920,32.0540720,111.9,148
2019-1-28,14:17:59,49.4272710,32.0540500,111.9,148
2019-1-28,14:18:0,49.4272510,32.0540280,111.8,148
2019-1-28,14:18:1,49.4272310,32.0540030,111.8,148
2019-1-28,14:18:2,49.4272090,32.0539790,111.8,147
2019-1-28,14:18:3,49.4271880,32.0539540,111.7,147
2019-1-28,14:18:4,49.4271640,32.0539270,111.7,147
2019-1-28,14:18:5,49.4271400,32.0539000,111.6,147
2019-1-28,14:18:6,49.4271170,32.0538750,111.6,147
2019-1-28,14:18:7,49.4270710,32.0538270,111.5,147
2019-1-28,14:18:8,49.4270710,32.0538270,111.5,147
2019-1-28,14:18:9,49.4270490,32.0538020,111.4,147
2019-1-28,14:18:10,49.4270240,32.0537780,111.4,148
2019-1-28,14:18:11,49.4269980,32.0537540,111.3,148
2019-1-28,14:18:12,49.4269710,32.0537310,111.2,148
2019-1-28,14:18:13,49.4269420,32.0537060,111.1,148
2019-1-28,14:18:14,49.4269180,32.0536800,111.0,148
2019-1-28,14:18:15,49.4268970,32.0536540,110.9,147
2019-1-28,14:18:16,49.4268770,32.0536280,110.8,148
2019-1-28,14:18:17,49.4268350,32.0535710,110.6,148
2019-1-28,14:18:18,49.4268350,32.0535710,110.6,148
2019-1-28,14:18:19,49.4268120,32.0535430,110.5,148
2019-1-28,14:18:20,49.4267870,32.0535170,110.4,148
2019-1-28,14:18:21,49.4267620,32.0534930,110.3,148
2019-1-28,14:18:22,49.4267380,32.0534700,110.2,148
2019-1-28,14:18:23,49.4267150,32.0534460,110.1,149
2019-1-28,14:18:24,49.4266940,32.0534220,110.0,149
2019-1-28,14:18:25,49.4266760,32.0533910,109.9,149
2019-1-28,14:18:26,49.4266610,32.0533580,109.8,149
2019-1-28,14:18:27,49.4266430,32.0533280,109.7,149
2019-1-28,14:18:28,49.4266230,32.0532980,109.6,150
2019-1-28,14:18:29,49.4266030,32.0532690,109.5,150
2019-1-28,14:18:30,49.4265830,32.0532390,109.4,149
2019-1-28,14:18:31,49.4265620,32.0532080,109.3,149
2019-1-28,14:18:32,49.4265400,32.0531770,109.1,149
2019-1-28,14:18:33,49.4265200,32.0531470,109.0,149
2019-1-28,14:18:34,49.4264990,32.0531180,108.9,148
2019-1-28,14:18:35,49.4264800,32.0530860,108.9,148
2019-1-28,14:18:36,49.4264390,32.0530220,109.0,148
2019-1-28,14:18:37,49.4264390,32.0530220,109.0,148
2019-1-28,14:18:38,49.4264180,32.0529880,109.0,148
2019-1-28,14:18:39,49.4263960,32.0529540,109.0,148
2019-1-28,14:18:40,49.4263760,32.0529190,109.0,148
2019-1-28,14:18:41,49.4263550,32.0528820,109.0,148
2019-1-28,14:18:42,49.4263320,32.0528470,109.0,148
2019-1-28,14:18:43,49.4263080,32.0528150,109.1,148
2019-1-28,14:18:44,49.4262900,32.0527860,109.1,148
2019-1-28,14:18:45,49.4262750,32.0527670,109.1,148
2019-1-28,14:18:46,49.4262640,32.0527610,109.1,148
2019-1-28,14:18:47,49.4262580,32.0527600,109.1,147
2019-1-28,14:18:48,49.4262540,32.0527630,109.1,147
2019-1-28,14:18:49,49.4262550,32.0527640,109.1,147
2019-1-28,14:18:50,49.4262560,32.0527630,109.1,146
2019-1-28,14:18:51,49.4262590,32.0527630,109.1,145
2019-1-28,14:18:52,49.4262620,32.0527470,109.1,145
2019-1-28,14:18:58,49.4262200,32.0526910,109.1,143
2019-1-28,14:18:59,49.4262160,32.0526860,109.1,143
2019-1-28,14:19:0,49.4262060,32.0526720,109.1,142
2019-1-28,14:19:1,49.4261930,32.0526610,109.1,142
2019-1-28,14:19:2,49.4261780,32.0526450,109.1,142
2019-1-28,14:19:3,49.4261570,32.0526220,109.1,141
2019-1-28,14:19:4,49.4261300,32.0525970,109.1,141
2019-1-28,14:19:5,49.4261040,32.0525700,109.1,141
2019-1-28,14:19:6,49.4260770,32.0525440,109.1,140
2019-1-28,14:19:7,49.4260490,32.0525170,109.1,140
2019-1-28,14:19:8,49.4260210,32.0524910,109.1,139
2019-1-28,14:19:9,49.4259930,32.0524660,109.1,138
2019-1-28,14:19:10,49.4259650,32.0524420,109.1,138
2019-1-28,14:19:11,49.4259380,32.0524150,109.1,138
2019-1-28,14:19:12,49.4259120,32.0523900,109.0,137
2019-1-28,14:19:13,49.4258840,32.0523640,109.0,137
2019-1-28,14:19:14,49.4258550,32.0523390,109.0,137
2019-1-28,14:19:15,49.4258240,32.0523150,109.0,137
2019-1-28,14:19:16,49.4257970,32.0522860,108.9,137
2019-1-28,14:19:17,49.4257700,32.0522570,108.9,137
2019-1-28,14:19:18,49.4257450,32.0522270,109.0,138
2019-1-28,14:19:19,49.4257170,32.0521990,109.1,138
2019-1-28,14:19:20,49.4256880,32.0521690,109.1,139
2019-1-28,14:19:21,49.4256630,32.0521400,109.2,138
2019-1-28,14:19:22,49.4256130,32.0520780,109.2,139
2019-1-28,14:19:23,49.4256130,32.0520780,109.2,138
2019-1-28,14:19:24,49.4255860,32.0520420,109.3,138
2019-1-28,14:19:25,49.4255590,32.0520080,109.3,138
2019-1-28,14:19:26,49.4255370,32.0519740,109.4,138
2019-1-28,14:19:27,49.4255150,32.0519390,109.4,138
2019-1-28,14:19:28,49.4254930,32.0519060,109.5,138
2019-1-28,14:19:29,49.4254700,32.0518740,109.5,138
2019-1-28,14:19:30,49.4254450,32.0518440,109.6,139
2019-1-28,14:19:31,49.4254210,32.0518110,109.6,139
2019-1-28,14:19:32,49.4253970,32.0517800,109.7,139
2019-1-28,14:19:33,49.4253720,32.0517470,109.7,139
2019-1-28,14:19:34,49.4253450,32.0517170,109.8,139
2019-1-28,14:19:35,49.4253160,32.0516870,109.8,139
2019-1-28,14:19:36,49.4252880,32.0516600,109.9,139
2019-1-28,14:19:37,49.4252600,32.0516320,109.9,139
2019-1-28,14:19:38,49.4252320,32.0516030,110.0,139
2019-1-28,14:19:39,49.4252050,32.0515740,110.0,139
2019-1-28,14:19:40,49.4251780,32.0515440,110.1,139
2019-1-28,14:19:41,49.4251520,32.0515150,110.2,139
2019-1-28,14:19:42,49.4251260,32.0514880,110.2,139
2019-1-28,14:19:43,49.4250990,32.0514620,110.3,139
2019-1-28,14:19:44,49.4250740,32.0514360,110.4,139
2019-1-28,14:19:45,49.4250500,32.0514110,110.4,139
2019-1-28,14:19:46,49.4250260,32.0513890,110.5,139
2019-1-28,14:19:47,49.4250020,32.0513740,110.5,139
2019-1-28,14:19:48,49.4249770,32.0513690,110.6,140
2019-1-28,14:19:49,49.4249540,32.0513720,110.6,140
2019-1-28,14:19:50,49.4249340,32.0513810,110.7,140
2019-1-28,14:19:51,49.4249120,32.0513970,110.8,140
2019-1-28,14:19:52,49.4248900,32.0514160,110.8,140
2019-1-28,14:19:53,49.4248680,32.0514360,110.9,141
2019-1-28,14:19:54,49.4248480,32.0514570,111.0,140
2019-1-28,14:19:55,49.4248290,32.0514820,111.0,140
2019-1-28,14:19:56,49.4248120,32.0515060,111.0,140
2019-1-28,14:19:57,49.4247970,32.0515370,111.0,140
2019-1-28,14:19:58,49.4247830,32.0515710,111.1,140
2019-1-28,14:19:59,49.4247510,32.0516490,110.9,140
2019-1-28,14:20:0,49.4247510,32.0516490,110.9,140
2019-1-28,14:20:1,49.4247320,32.0516880,110.9,140
2019-1-28,14:20:2,49.4247110,32.0517220,110.8,140
2019-1-28,14:20:3,49.4246910,32.0517560,110.8,140
2019-1-28,14:20:4,49.4246720,32.0517920,110.8,140
2019-1-28,14:20:5,49.4246520,32.0518270,110.7,140
2019-1-28,14:20:6,49.4246330,32.0518630,110.7,140
2019-1-28,14:20:7,49.4246120,32.0518990,110.7,140
2019-1-28,14:20:8,49.4245890,32.0519430,110.7,140
2019-1-28,14:20:9,49.4245660,32.0519910,110.7,140
2019-1-28,14:20:10,49.4245470,32.0520390,110.6,140
2019-1-28,14:20:11,49.4245290,32.0520870,110.6,141
2019-1-28,14:20:12,49.4245100,32.0521350,110.6,141
2019-1-28,14:20:13,49.4244920,32.0521770,110.6,141
2019-1-28,14:20:14,49.4244740,32.0522170,110.6,142
2019-1-28,14:20:15,49.4244560,32.0522510,110.6,142
2019-1-28,14:20:16,49.4244360,32.0522840,110.6,143
2019-1-28,14:20:17,49.4244160,32.0523180,110.6,143
2019-1-28,14:20:18,49.4243810,32.0523840,110.6,145
2019-1-28,14:20:19,49.4243810,32.0523840,110.6,145
2019-1-28,14:20:20,49.4243660,32.0524130,110.7,146
2019-1-28,14:20:21,49.4243480,32.0524400,110.7,147
2019-1-28,14:20:22,49.4243320,32.0524700,110.7,147
2019-1-28,14:20:23,49.4243120,32.0524980,110.7,147
2019-1-28,14:20:24,49.4242940,32.0525300,110.7,148
2019-1-28,14:20:25,49.4242740,32.0525600,110.7,148
2019-1-28,14:20:26,49.4242540,32.0525920,110.8,149
2019-1-28,14:20:27,49.4242340,32.0526210,110.8,149
2019-1-28,14:20:28,49.4242140,32.0526540,110.8,149
2019-1-28,14:20:29,49.4241970,32.0526840,110.8,149
2019-1-28,14:20:30,49.4241830,32.0527130,110.8,149
2019-1-28,14:20:31,49.4241690,32.0527390,110.8,149
2019-1-28,14:20:32,49.4241590,32.0527710,110.8,149
2019-1-28,14:20:33,49.4241480,32.0528000,110.9,149
2019-1-28,14:20:34,49.4241330,32.0528350,110.9,149
2019-1-28,14:20:35,49.4241200,32.0528710,110.9,149
2019-1-28,14:20:36,49.4241050,32.0529100,110.9,149
2019-1-28,14:20:37,49.4240870,32.0529470,110.9,149
2019-1-28,14:20:38,49.4240670,32.0529860,110.9,149
2019-1-28,14:20:39,49.4240280,32.0530600,110.9,149
2019-1-28,14:20:40,49.4240280,32.0530600,110.9,149
2019-1-28,14:20:41,49.4240100,32.0530950,110.9,149
2019-1-28,14:20:42,49.4239920,32.0531330,110.9,149
2019-1-28,14:20:43,49.4239760,32.0531690,111.0,149
2019-1-28,14:20:44,49.4239580,32.0532040,111.0,149
2019-1-28,14:20:45,49.4239410,32.0532370,111.1,149
2019-1-28,14:20:46,49.4239240,32.0532680,111.2,149
2019-1-28,14:20:47,49.4239090,32.0532930,111.3,148
2019-1-28,14:20:48,49.4238910,32.0533180,111.4,149
2019-1-28,14:20:49,49.4238720,32.0533400,111.5,148
2019-1-28,14:20:50,49.4238500,32.0533630,111.6,148
2019-1-28,14:20:51,49.4238360,32.0533860,111.6,149
2019-1-28,14:20:52,49.4238190,32.0534090,111.7,149
2019-1-28,14:20:53,49.4238070,32.0534320,111.8,149
2019-1-28,14:20:54,49.4237950,32.0534560,111.9,149
2019-1-28,14:20:55,49.4237810,32.0534810,111.9,149
2019-1-28,14:20:56,49.4237680,32.0535040,112.0,149
2019-1-28,14:20:57,49.4237550,32.0535210,111.9,150
2019-1-28,14:20:58,49.4237390,32.0535320,111.9,150
2019-1-28,14:20:59,49.4237200,32.0535290,111.8,150
2019-1-28,14:21:0,49.4237000,32.0535160,111.7,150
2019-1-28,14:21:1,49.4236800,32.0534940,111.6,150
2019-1-28,14:21:2,49.4236600,32.0534720,111.5,150
2019-1-28,14:21:3,49.4236400,32.0534520,111.5,150
2019-1-28,14:21:4,49.4235940,32.0533990,111.2,150
2019-1-28,14:21:5,49.4235940,32.0533990,111.2,150
2019-1-28,14:21:6,49.4235700,32.0533730,111.1,150
2019-1-28,14:21:7,49.4235470,32.0533470,111.0,150
2019-1-28,14:21:8,49.4235220,32.0533210,110.9,150
2019-1-28,14:21:9,49.4234970,32.0532970,110.8,150
2019-1-28,14:21:10,49.4234730,32.0532710,110.7,150
